IMP_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
IMP_8974,2024-10-19,BUY_27250,UK,Auto Parts,7272.0,108295111,1399,ISO9001,1,0.77,0,Unknown,1,3198,1,0.08,WhatsApp,0.22,0,0,0,0,-0.66
IMP_8975,2022-11-11,BUY_30173,UAE,Machinery,6691.0,91955617,893,ISO9001,0,0.68,1,Unknown,1,17706,1,0.49,LinkedIn,0.01,1,0,0,0,-0.37
IMP_8976,2022-01-01,BUY_81904,Singapore,Machinery,0.0,188774157,458,ISO9001,1,0.62,0,0,1,12154,0,0.99,NaN,0.0,1,1,0,1,-0.89
IMP_8977,2022-04-14,BUY_20017,Canada,Auto Parts,4533.0,13568504,1751,NaN,1,0.39,0,0,0,12004,0,0.93,NaN,0.0,0,1,0,1,-0.31
IMP_8978,2022-07-19,BUY_16858,Japan,Auto Parts,1055.0,87066722,1987,ISO9001,1,0.55,0,0,1,17334,0,0.25,WhatsApp,0.0,1,0,1,0,-0.77
IMP_8979,2024-11-11,BUY_39934,Germany,Electronics,0.0,169890121,6749,ISO9001,0,0.03,0,0,0,12490,0,0.21,LinkedIn,0.0,1,0,1,0,-0.68
IMP_8980,2024-03-15,BUY_33251,Germany,Electronics,324.0,45050128,2195,NaN,0,0.51,0,1,1,10963,0,0.46,LinkedIn,0.41,1,0,0,1,0.09
IMP_8981,2021-12-28,BUY_51674,UK,Medical Devices,0.0,71048593,1599,ISO9001,1,0.35,0,1,1,13957,0,0.82,Email,0.0,1,0,0,0,0.9
IMP_8982,2021-11-06,BUY_61477,Australia,Electronics,0.0,119751427,4516,ISO9001,0,0.88,0,Unknown,1,6797,0,0.21,Email,0.0,1,1,1,0,-0.54
IMP_8983,2024-03-10,BUY_72523,UK,Engineering,0.0,178968930,6479,ISO9001,1,0.73,1,0,0,10385,0,0.8,WhatsApp,0.0,1,1,0,0,-0.79
IMP_8984,2025-01-09,BUY_15241,UK,Chemicals,0.0,138000877,6617,REACH,0,0.76,0,0,0,5568,1,0.66,LinkedIn,0.0,0,1,0,0,-0.04
IMP_8985,2023-08-17,BUY_94362,Japan,Engineering,4465.0,78691091,1330,NaN,0,0.09,0,1,0,6202,1,0.89,LinkedIn,0.0,1,1,1,1,-0.02
IMP_8986,2023-01-31,BUY_20101,Japan,Chemicals,2180.0,122482348,715,REACH,1,0.83,0,1,1,13266,1,0.05,LinkedIn,0.0,1,1,0,0,-0.8
IMP_8987,2024-05-13,BUY_77571,Japan,Medical Devices,0.0,180544642,1827,ISO9001,1,0.35,0,0,0,19884,1,0.2,WhatsApp,0.0,0,1,1,1,-0.14
IMP_8988,2022-03-04,NaN,USA,Engineering,0.0,167262980,5989,NaN,0,0.41,1,0,0,4134,0,0.68,Call,0.0,0,1,0,1,-0.95
IMP_8989,2022-06-05,BUY_79545,Singapore,Electronics,0.0,29934341,4648,ISO9001,1,0.23,0,1,0,12200,1,0.98,Email,0.0,1,0,0,0,-0.5
IMP_8990,2024-09-10,BUY_16354,UAE,Medical Devices,5335.0,163546035,5072,ISO9001,1,0.91,1,1,0,10257,1,0.45,NaN,0.0,0,0,1,0,0.59
IMP_8991,2023-10-19,BUY_12783,USA,IT Software,4996.0,143954307,1440,GDPR,0,0.48,1,1,1,8547,1,0.03,Email,0.0,0,1,0,1,0.47
IMP_8992,2023-08-05,BUY_79844,USA,IT Software,6717.0,176170114,4952,NaN,1,0.39,0,0,1,57,1,0.37,Email,0.11,1,0,1,0,-0.73
IMP_8993,2023-07-03,BUY_21087,France,Solar,505.0,24364810,4348,NaN,1,0.07,1,Unknown,1,8841,1,0.71,WhatsApp,0.0,0,0,1,1,-0.32
IMP_8994,2023-09-24,BUY_85609,France,Textiles,0.0,88739515,3391,NaN,1,0.64,0,Unknown,0,11400,0,0.5,WhatsApp,0.0,1,0,1,0,-0.15
IMP_8995,2022-07-24,BUY_14994,Japan,IT Software,0.0,111013709,2249,ISO27001,0,0.03,1,1,1,5101,1,0.14,Call,0.0,1,1,0,1,0.04
IMP_8996,2022-12-10,BUY_66060,France,Machinery,0.0,14592808,2392,ISO9001,0,0.79,1,Unknown,1,18789,0,0.62,NaN,0.0,0,0,1,0,-0.91
IMP_8997,2023-10-02,BUY_70151,Germany,Solar,5630.0,194252917,5883,NaN,1,0.2,0,1,0,10118,0,0.17,Email,0.0,1,1,0,0,0.37
IMP_8998,2024-08-04,BUY_94012,Germany,IT Software,4088.0,138870828,3388,GDPR,0,0.65,0,0,0,7171,1,0.04,WhatsApp,0.0,1,0,0,0,0.03
IMP_8999,2022-05-05,BUY_30876,UAE,Textiles,589.0,103347518,1066,NaN,0,0.11,1,1,0,19717,1,0.86,NaN,0.0,0,0,0,1,-0.27
IMP_9000,2023-04-09,BUY_66595,Australia,Solar,0.0,187452809,1158,TUV,1,0.21,1,0,0,14767,1,0.65,WhatsApp,0.78,0,1,1,1,0.35
IMP_9001,2024-02-20,BUY_26080,France,Electronics,0.0,42783078,5970,NaN,0,0.26,1,0,0,6742,0,0.63,LinkedIn,0.0,1,1,0,1,-0.46
IMP_9002,2021-07-31,BUY_25032,Australia,Electronics,7750.0,89207674,363,ISO9001,0,0.7,0,Unknown,0,14322,0,0.02,Email,0.0,0,1,1,0,-0.55
IMP_9003,2024-10-07,BUY_32288,Canada,Electronics,5220.0,52846088,358,ISO9001,0,0.79,1,1,1,15856,1,0.74,Call,0.0,1,0,0,0,0.64
IMP_9004,2022-12-25,NaN,UK,Auto Parts,6840.0,165306909,657,NaN,0,0.74,1,0,0,15282,0,0.7,WhatsApp,0.0,0,0,1,0,0.51
IMP_9005,2021-04-09,BUY_62190,Netherlands,Pharmaceuticals,0.0,32825807,2695,EU-GMP,1,0.74,0,1,1,19214,1,0.06,NaN,0.34,0,0,0,0,0.05
IMP_9006,2021-01-22,BUY_83981,Australia,IT Software,0.0,4065811,3034,SOC2,0,0.85,1,1,1,4917,0,0.2,WhatsApp,0.0,0,0,1,0,-0.12
IMP_9007,2022-07-11,BUY_67864,France,Electronics,0.0,45703010,6707,NaN,0,0.29,1,1,0,15527,1,0.03,Email,0.0,0,0,1,0,-0.41
IMP_9008,2022-08-27,BUY_58764,UK,Auto Parts,0.0,52112701,6822,ISO9001,1,0.45,1,Unknown,0,3746,1,0.28,Email,0.49,1,0,1,0,0.69
IMP_9009,2024-11-04,BUY_44987,Singapore,Chemicals,7224.0,152447245,5103,NaN,1,0.07,0,Unknown,1,9641,0,0.54,NaN,0.97,0,0,0,0,-0.63
IMP_9010,2023-09-27,BUY_62841,France,Engineering,0.0,195086854,2064,ISO14001,0,0.27,0,0,0,10692,1,0.09,Call,0.66,1,1,1,0,-0.77
IMP_9011,2024-11-11,BUY_81906,Germany,Chemicals,6443.0,120147565,3072,ISO14001,1,0.71,1,0,0,13980,1,0.41,LinkedIn,0.82,0,0,1,0,0.06
IMP_9012,2022-08-03,BUY_25947,Germany,Solar,0.0,99402220,5057,NaN,0,0.94,0,Unknown,1,5578,1,0.52,Email,0.0,1,1,1,0,-0.08
IMP_9013,2024-05-07,BUY_90630,Japan,Pharmaceuticals,4876.0,146207745,2549,EU-GMP,0,0.1,0,1,0,18633,0,0.49,WhatsApp,0.0,0,0,1,1,0.29
IMP_9014,2021-05-18,BUY_81503,Netherlands,Pharmaceuticals,0.0,141144380,4998,FDA,1,0.89,0,0,0,4576,0,0.36,NaN,0.0,1,1,1,1,0.91
IMP_9015,2021-12-07,BUY_48032,Japan,Chemicals,0.0,116279997,6004,REACH,1,0.44,0,0,1,16749,0,0.84,WhatsApp,0.86,0,0,1,0,0.17
IMP_9016,2022-12-06,BUY_87487,UAE,IT Software,0.0,112269558,5679,NaN,0,0.5,1,0,0,5127,1,0.79,NaN,0.0,0,0,1,1,-0.18
IMP_9017,2023-02-10,BUY_27805,Singapore,Solar,3552.0,65923950,649,IEC,0,0.22,1,1,0,11717,1,0.52,Call,0.0,0,1,0,1,-0.43
IMP_9018,2022-07-13,BUY_71100,France,Medical Devices,1113.0,66993412,1739,ISO9001,1,0.11,1,Unknown,0,10013,1,0.45,LinkedIn,0.29,1,1,1,0,0.3
IMP_9019,2023-06-22,BUY_36345,Japan,Medical Devices,2148.0,146743990,6282,NaN,1,0.66,1,0,1,14290,0,0.82,Call,0.0,1,0,0,1,-0.95
IMP_9020,2022-10-16,BUY_14741,UAE,Electronics,7537.0,179799749,5915,NaN,0,0.05,1,Unknown,0,19521,0,0.17,LinkedIn,0.0,1,0,1,1,0.42
IMP_9021,2022-05-05,BUY_81020,USA,Medical Devices,6002.0,111483299,2766,ISO9001,0,0.67,0,0,1,17682,1,0.98,LinkedIn,0.47,1,1,0,0,-0.98
IMP_9022,2021-04-07,BUY_59891,Italy,Pharmaceuticals,0.0,46996968,1040,EU-GMP,0,0.78,0,Unknown,0,3438,1,0.56,Email,0.95,1,0,1,0,0.23
IMP_9023,2022-04-30,BUY_71303,UAE,Engineering,7510.0,110082413,483,ISO14001,0,0.57,1,0,1,6450,1,0.27,Call,0.0,1,0,1,1,-0.88
IMP_9024,2022-06-28,BUY_82592,Germany,Electronics,3263.0,63671827,4847,NaN,0,0.75,0,1,1,7375,0,0.13,NaN,0.0,1,0,1,1,-0.81
IMP_9025,2023-07-09,BUY_94717,USA,Medical Devices,0.0,19685243,3391,NaN,0,0.43,1,1,1,17703,0,0.59,LinkedIn,0.2,0,1,0,1,-0.52
IMP_9026,2024-08-31,BUY_76716,USA,Engineering,4623.0,123784786,305,NaN,1,0.88,0,1,1,9556,1,0.28,Call,0.0,1,0,0,0,0.76
IMP_9027,2022-05-27,BUY_77055,Germany,IT Software,0.0,181574011,600,SOC2,1,0.22,1,Unknown,1,12537,1,0.54,Email,0.0,1,1,0,0,-0.31
IMP_9028,2021-07-10,BUY_39985,Netherlands,Engineering,0.0,170334015,72,ISO9001,1,0.82,0,Unknown,1,3553,1,0.79,NaN,0.0,0,0,0,1,0.62
IMP_9029,2021-05-16,BUY_10807,Australia,Chemicals,7036.0,185374243,3908,NaN,1,0.79,0,1,1,19343,0,0.85,Call,0.8,0,0,1,1,-0.23
IMP_9030,2021-10-22,BUY_71940,Netherlands,IT Software,5049.0,53352621,2037,ISO27001,1,0.77,1,Unknown,0,2634,0,0.77,LinkedIn,0.0,1,1,1,0,0.48
IMP_9031,2021-02-05,BUY_37676,Japan,Auto Parts,0.0,87517822,5278,NaN,1,0.31,1,Unknown,0,10821,0,0.23,NaN,0.0,0,0,0,0,0.18
IMP_9032,2022-02-04,BUY_61642,USA,Solar,2603.0,29744964,753,UL,1,0.4,1,Unknown,1,19988,0,0.22,LinkedIn,0.84,0,0,0,0,-0.3
IMP_9033,2024-06-05,BUY_29194,UK,Chemicals,3863.0,33660145,6118,ISO14001,1,0.49,0,1,0,10399,0,0.72,WhatsApp,0.0,1,1,0,0,0.76
IMP_9034,2022-12-25,BUY_47434,UK,Solar,0.0,152819747,273,UL,0,0.97,0,1,1,8373,0,0.7,WhatsApp,0.0,0,1,0,0,-0.55
IMP_9035,2024-05-30,BUY_39066,Japan,IT Software,0.0,175675482,5184,SOC2,1,0.39,0,Unknown,1,3917,0,0.15,NaN,0.0,1,0,1,1,-0.61
IMP_9036,2023-08-06,BUY_80444,Singapore,IT Software,4363.0,67969151,4475,NaN,1,0.77,0,Unknown,0,18876,1,0.55,Call,0.73,1,0,1,0,-0.24
IMP_9037,2021-02-21,BUY_73676,Canada,IT Software,0.0,143340841,5039,GDPR,1,0.02,1,Unknown,0,2475,1,0.34,LinkedIn,0.0,0,0,1,0,-0.09
IMP_9038,2022-07-04,BUY_35553,Australia,IT Software,0.0,175252565,1161,NaN,1,0.58,0,1,0,2564,1,0.41,NaN,0.0,0,1,0,0,-0.42
IMP_9039,2022-11-05,BUY_76180,France,Machinery,30.0,192767863,855,ISO9001,0,0.67,1,1,0,166,0,0.42,NaN,0.79,1,1,1,1,-0.69
IMP_9040,2024-02-16,BUY_29696,France,IT Software,667.0,88181465,701,GDPR,0,0.02,0,1,0,8805,0,0.22,LinkedIn,0.0,1,1,0,1,-0.29
IMP_9041,2024-10-10,BUY_24695,France,Electronics,3747.0,20125075,3582,NaN,1,0.7,0,0,1,11624,0,0.2,NaN,0.0,0,0,1,1,0.95
IMP_9042,2024-12-06,BUY_69615,UAE,Medical Devices,0.0,80282945,2063,ISO9001,0,0.62,1,1,1,15238,1,0.35,Email,0.67,1,0,0,1,0.14
IMP_9043,2021-06-14,BUY_57289,Canada,Medical Devices,0.0,140120105,6452,NaN,1,0.06,1,1,0,9762,1,0.79,WhatsApp,0.83,1,0,0,1,-0.71
IMP_9044,2022-04-15,NaN,Germany,Medical Devices,3463.0,143079934,3877,ISO9001,1,0.47,1,1,1,2072,1,0.69,LinkedIn,0.4,0,1,1,0,0.87
IMP_9045,2023-09-12,BUY_72656,Italy,Textiles,1580.0,80617609,3999,NaN,1,0.49,0,Unknown,0,11483,0,0.07,WhatsApp,0.0,0,1,1,0,0.28
IMP_9046,2021-07-21,BUY_16259,Australia,Machinery,0.0,18307955,2007,ISO9001,0,0.14,1,0,0,390,0,0.55,Email,0.0,1,1,1,0,-0.35
IMP_9047,2024-01-27,BUY_26987,Singapore,Pharmaceuticals,1271.0,1328751,2417,EU-GMP,1,0.79,0,1,0,14288,1,0.65,Email,0.0,0,0,0,0,0.29
IMP_9048,2021-01-08,BUY_65144,USA,Machinery,0.0,167784162,4545,NaN,1,0.97,0,0,0,12997,0,0.63,Call,0.57,1,0,0,0,0.59
IMP_9049,2021-05-10,BUY_99524,USA,Machinery,0.0,171462242,4040,ISO9001,1,0.15,1,0,0,383,0,0.31,WhatsApp,0.0,0,0,1,0,-0.79
IMP_9050,2023-04-30,BUY_87433,Singapore,IT Software,0.0,5165445,6115,NaN,1,0.17,1,0,1,17345,0,0.09,Email,0.0,1,1,1,0,-0.54
IMP_9051,2024-12-25,BUY_54274,Netherlands,Machinery,7995.0,82780639,4562,NaN,1,1.0,0,Unknown,0,19952,0,0.68,Email,0.0,0,0,0,0,-0.83
IMP_9052,2021-12-24,BUY_30806,Singapore,Electronics,932.0,70232372,3657,NaN,1,0.03,0,Unknown,0,8014,0,0.63,LinkedIn,0.0,1,1,0,0,0.68
IMP_9053,2021-10-20,BUY_19433,USA,IT Software,7923.0,65127241,4415,GDPR,1,0.07,1,1,1,11893,0,0.28,Email,0.0,1,0,0,1,-0.54
IMP_9054,2024-04-09,BUY_10636,France,Engineering,1877.0,53332616,6958,ISO9001,1,0.37,1,1,0,12533,0,0.73,LinkedIn,0.0,1,0,0,0,0.86
IMP_9055,2021-02-23,BUY_15027,France,IT Software,4143.0,190129703,2641,SOC2,0,0.17,1,0,0,3337,0,0.22,NaN,0.0,0,0,0,1,0.31
IMP_9056,2021-04-25,BUY_98499,Australia,Textiles,631.0,88761045,5019,NaN,1,0.89,0,Unknown,0,14475,1,0.16,NaN,0.0,0,0,1,0,-0.58
IMP_9057,2024-08-18,BUY_20746,Italy,Auto Parts,5289.0,150604238,549,NaN,0,0.15,0,Unknown,0,559,1,0.83,NaN,0.0,1,1,1,1,-0.08
IMP_9058,2023-03-30,BUY_54826,USA,Textiles,4198.0,84684979,6979,NaN,1,0.88,1,0,0,15056,1,0.15,WhatsApp,0.0,1,1,1,0,0.08
IMP_9059,2023-08-25,BUY_36960,Singapore,Pharmaceuticals,5438.0,110954620,3662,EU-GMP,0,0.75,1,1,0,15993,0,0.82,NaN,0.0,0,1,1,1,0.16
IMP_9060,2021-10-15,BUY_79899,Japan,Solar,5934.0,55509878,5987,UL,1,0.27,0,1,0,13343,0,0.62,WhatsApp,0.0,1,1,1,0,-0.93
IMP_9061,2022-06-23,BUY_76240,Canada,Engineering,0.0,182082240,2399,NaN,0,0.34,0,0,1,16038,1,0.92,Email,0.0,1,0,1,0,-0.48
IMP_9062,2024-11-09,BUY_16916,USA,IT Software,7894.0,132229185,6810,NaN,1,0.43,0,0,1,15333,0,0.16,Call,0.15,1,1,0,0,0.41
IMP_9063,2021-10-30,BUY_78944,Netherlands,Chemicals,2287.0,122586713,5957,NaN,1,0.63,0,0,1,17717,1,0.71,Email,0.0,0,1,1,0,0.04
IMP_9064,2024-08-03,BUY_31315,USA,Medical Devices,7777.0,36037613,5916,ISO9001,0,0.72,0,0,1,15993,0,0.81,NaN,0.0,0,0,0,1,0.32
IMP_9065,2023-01-25,BUY_13954,UAE,Auto Parts,0.0,45922266,4028,ISO9001,1,0.99,0,1,1,8299,1,0.55,WhatsApp,0.0,0,1,1,1,0.72
IMP_9066,2021-06-17,BUY_89899,Japan,IT Software,0.0,68003087,4827,NaN,1,0.34,0,Unknown,1,17812,1,0.07,WhatsApp,0.0,1,1,0,0,-0.26
IMP_9067,2024-09-10,BUY_75703,Japan,IT Software,0.0,185099775,370,ISO27001,0,0.76,0,0,1,12854,0,0.99,LinkedIn,0.0,1,1,0,0,-0.49
IMP_9068,2021-10-19,BUY_19234,Italy,Electronics,410.0,138726333,3697,ISO9001,1,0.31,0,Unknown,0,19380,1,0.71,Email,0.0,0,1,1,1,0.35
IMP_9069,2023-07-03,BUY_58290,Netherlands,Pharmaceuticals,39.0,69438913,5451,FDA,0,0.8,0,1,1,11785,0,0.37,NaN,0.17,0,1,0,0,-0.34
IMP_9070,2022-10-18,BUY_12849,Japan,Machinery,1748.0,107218095,5288,ISO9001,0,0.12,1,Unknown,0,19159,1,0.76,Email,0.0,0,1,1,1,-0.43
IMP_9071,2021-07-26,BUY_64646,UK,Textiles,0.0,189299589,5240,ISO9001,1,0.86,0,Unknown,0,5717,0,0.47,Email,0.0,0,0,0,0,-0.49
IMP_9072,2023-09-03,BUY_66792,France,Solar,0.0,184778265,2138,UL,1,0.34,0,Unknown,0,9780,1,0.0,WhatsApp,0.55,1,1,0,0,-0.83
IMP_9073,2024-11-20,BUY_93436,Japan,Solar,0.0,27346287,6629,IEC,0,0.13,1,Unknown,1,13924,0,0.49,Email,0.0,1,1,0,1,-0.61
IMP_9074,2021-04-10,BUY_68224,Japan,Auto Parts,4775.0,143330468,5173,NaN,1,0.91,0,0,0,94,1,0.1,WhatsApp,0.0,0,1,0,1,0.73
IMP_9075,2022-12-26,BUY_43334,UK,Auto Parts,7235.0,11932714,5070,NaN,1,0.26,0,1,0,15412,0,0.37,Call,0.93,0,0,0,0,-0.95
IMP_9076,2021-10-14,BUY_81544,Italy,Auto Parts,2358.0,136259543,1323,ISO9001,0,0.84,0,1,1,11113,1,0.75,NaN,0.0,0,0,1,0,0.91
IMP_9077,2022-04-15,BUY_20582,Singapore,IT Software,4557.0,171188872,981,SOC2,1,0.49,0,1,1,11990,0,0.93,WhatsApp,0.0,1,1,0,0,0.77
IMP_9078,2022-05-23,BUY_99189,UAE,Textiles,0.0,117399628,4912,ISO9001,1,0.31,0,1,1,7793,0,0.42,WhatsApp,0.0,1,0,1,0,-0.05
IMP_9079,2023-05-30,BUY_40227,Singapore,Electronics,5639.0,112000366,591,ISO9001,1,0.97,0,1,1,19826,1,0.98,Call,0.63,0,0,0,1,0.96
IMP_9080,2024-09-04,BUY_32280,USA,Pharmaceuticals,0.0,112540300,1020,FDA,1,0.82,1,1,0,4479,1,0.21,LinkedIn,0.11,1,0,1,0,0.26
IMP_9081,2024-04-30,BUY_11520,Japan,Auto Parts,0.0,25760482,153,ISO9001,1,0.21,0,0,1,12447,0,0.19,WhatsApp,0.0,0,0,0,1,-0.19
IMP_9082,2023-07-03,BUY_90032,Singapore,Solar,0.0,56193207,3968,NaN,0,0.32,1,0,1,13766,0,0.11,WhatsApp,0.0,0,1,1,1,0.06
IMP_9083,2022-07-24,BUY_58720,France,Textiles,0.0,110051366,753,NaN,0,0.52,1,0,1,14756,0,0.3,Call,0.0,0,1,1,1,0.09
IMP_9084,2022-08-12,BUY_91078,Australia,Engineering,2884.0,13827032,3851,CE,0,0.38,0,Unknown,0,17755,1,0.97,Email,0.0,1,0,1,1,-0.55
IMP_9085,2024-06-11,BUY_42556,Singapore,Chemicals,0.0,81648316,2796,REACH,1,0.43,1,0,1,3818,0,0.12,LinkedIn,0.0,1,0,1,1,-0.02
IMP_9086,2021-05-09,BUY_94527,Australia,Chemicals,1822.0,165982660,4748,RoHS,0,0.68,0,0,0,14416,1,0.78,Call,0.0,1,0,1,0,0.17
IMP_9087,2021-02-26,BUY_16799,UK,Pharmaceuticals,0.0,44003742,4478,WHO-GMP,0,0.95,0,Unknown,1,4880,1,0.69,LinkedIn,0.59,1,0,1,0,-0.85
IMP_9088,2024-03-18,BUY_80666,Netherlands,Textiles,0.0,194801515,200,NaN,0,0.1,0,1,1,1936,1,0.74,NaN,0.0,1,0,0,0,0.49
IMP_9089,2023-09-29,BUY_19072,Canada,Auto Parts,696.0,33836582,187,NaN,0,0.84,0,Unknown,1,11138,1,0.18,WhatsApp,0.0,1,0,1,1,-0.78
IMP_9090,2024-01-03,BUY_42127,Netherlands,Auto Parts,0.0,8731156,3916,NaN,0,0.55,0,0,0,14078,0,0.9,LinkedIn,0.15,0,0,1,1,1.0
IMP_9091,2022-05-26,BUY_21823,France,Machinery,0.0,168510663,6152,ISO9001,1,0.74,0,0,1,19239,1,0.8,LinkedIn,0.0,1,0,0,0,0.56
IMP_9092,2023-02-12,BUY_82097,UAE,IT Software,0.0,152273987,929,SOC2,0,0.74,1,Unknown,1,18702,0,0.65,WhatsApp,0.0,1,1,1,1,0.21
IMP_9093,2022-04-26,BUY_17344,Singapore,Solar,0.0,65767111,6259,TUV,1,0.04,1,Unknown,1,2894,1,0.21,Email,0.44,1,0,1,1,0.06
IMP_9094,2024-01-12,BUY_33129,Canada,Machinery,0.0,38315627,3764,ISO9001,0,0.52,0,0,0,18026,1,0.27,WhatsApp,0.0,1,0,0,0,-0.17
IMP_9095,2021-11-11,NaN,Singapore,Pharmaceuticals,0.0,55825741,1811,EU-GMP,1,0.21,1,1,1,947,0,0.11,Call,0.0,0,1,0,0,-0.55
IMP_9096,2022-02-16,BUY_83289,Japan,Chemicals,0.0,101784650,1910,RoHS,0,0.54,0,0,0,9067,1,0.09,NaN,0.32,0,0,0,1,-0.85
IMP_9097,2023-08-17,BUY_85123,UK,Auto Parts,1261.0,135656348,3017,ISO9001,0,0.76,1,0,0,13639,0,0.94,WhatsApp,0.0,1,1,1,1,-0.38
IMP_9098,2021-10-23,BUY_61769,Canada,Machinery,6287.0,59886151,4529,NaN,0,0.61,1,1,1,15828,1,0.51,Call,0.0,1,1,1,0,0.14
IMP_9099,2021-10-13,BUY_54919,Netherlands,Auto Parts,0.0,81953279,3830,NaN,0,0.61,0,Unknown,1,19473,1,0.87,LinkedIn,0.26,0,1,0,0,-0.22
IMP_9100,2022-10-26,BUY_60089,Australia,Chemicals,5026.0,59212790,2338,ISO14001,0,0.27,0,Unknown,1,19501,1,0.43,Email,0.0,1,0,0,0,-0.72
IMP_9101,2024-03-27,BUY_98329,France,Electronics,0.0,30104327,3617,ISO9001,1,0.42,0,Unknown,1,11486,1,0.99,Email,0.28,1,0,0,1,0.18
IMP_9102,2024-10-19,BUY_78081,Singapore,Solar,6972.0,52537424,1229,TUV,1,0.12,1,0,1,14557,0,0.78,Email,0.0,0,1,0,1,-0.88
IMP_9103,2022-10-03,BUY_18640,Italy,Machinery,6647.0,25188826,759,ISO9001,1,0.39,1,1,0,8247,1,0.11,Call,0.58,1,1,0,1,-0.71
IMP_9104,2021-10-06,BUY_22155,Germany,Machinery,0.0,26425394,565,ISO9001,0,0.21,1,Unknown,1,1088,1,0.16,LinkedIn,0.0,0,0,1,0,-0.39
IMP_9105,2024-02-15,BUY_48560,USA,IT Software,7597.0,162679813,4052,SOC2,0,0.27,0,Unknown,1,17519,1,0.82,NaN,0.0,1,1,0,0,0.69
IMP_9106,2022-12-08,BUY_35075,Japan,Electronics,6069.0,7360887,1716,ISO9001,0,0.67,0,0,0,9976,0,0.61,NaN,0.0,1,1,1,0,-0.96
IMP_9107,2023-08-14,BUY_87392,Netherlands,Medical Devices,0.0,75744134,620,NaN,1,0.27,0,0,0,14814,1,0.75,Email,0.0,0,0,1,0,-0.83
IMP_9108,2024-10-07,BUY_65189,Canada,Pharmaceuticals,0.0,81592760,4809,WHO-GMP,1,0.59,1,0,0,4210,0,0.1,Email,0.0,1,1,1,1,0.48
IMP_9109,2023-04-15,BUY_61666,Netherlands,IT Software,416.0,184254345,38,GDPR,0,0.97,1,1,0,1822,1,0.93,Email,0.0,0,0,1,1,-0.39
IMP_9110,2023-07-14,BUY_94999,Italy,Machinery,7079.0,114361833,5282,NaN,0,0.41,1,1,1,10962,0,0.99,Email,0.0,1,0,1,1,0.18
IMP_9111,2024-03-10,BUY_61619,UK,Textiles,7427.0,170157421,5857,NaN,0,0.78,0,1,0,18530,0,0.54,Email,0.27,0,0,0,0,-0.16
IMP_9112,2022-02-18,BUY_45318,Italy,Chemicals,6199.0,165564815,1973,RoHS,0,0.81,1,Unknown,0,17596,1,0.52,NaN,0.0,1,0,1,0,0.31
IMP_9113,2022-06-05,BUY_65140,UK,Auto Parts,1303.0,95700007,4251,ISO9001,0,0.5,0,Unknown,1,16916,0,0.11,Email,0.0,0,1,1,0,-0.28
IMP_9114,2023-03-01,BUY_56299,Canada,Solar,0.0,146416346,6806,IEC,0,0.7,0,Unknown,1,14023,0,0.29,Email,0.0,1,1,1,0,-0.34
IMP_9115,2023-04-17,BUY_84358,UK,IT Software,2631.0,131919301,6743,NaN,1,0.89,0,Unknown,1,11984,0,0.19,NaN,0.0,0,1,0,1,0.73
IMP_9116,2023-07-02,BUY_26616,Singapore,Chemicals,0.0,74833163,1161,NaN,0,0.13,1,0,0,12642,0,0.13,Email,0.0,1,1,0,0,-0.02
IMP_9117,2023-09-13,BUY_62593,USA,Chemicals,0.0,198853198,6554,REACH,1,0.86,1,0,1,13895,0,0.01,LinkedIn,0.0,0,0,1,0,0.6
IMP_9118,2021-08-29,BUY_89225,Germany,Chemicals,4503.0,53798757,3040,ISO14001,0,0.96,0,Unknown,1,12389,1,0.27,WhatsApp,0.78,0,1,0,1,0.84
IMP_9119,2024-09-05,BUY_99297,Canada,Medical Devices,3528.0,31099157,2121,NaN,1,0.57,1,1,1,612,1,0.28,LinkedIn,0.0,0,0,0,1,-0.13
IMP_9120,2023-08-14,BUY_14968,UAE,Solar,0.0,27590306,6133,UL,0,0.64,1,Unknown,0,16095,1,0.58,NaN,0.0,0,0,1,0,-0.86
IMP_9121,2021-12-01,BUY_63002,Germany,Pharmaceuticals,0.0,106091230,3086,EU-GMP,0,0.58,0,1,0,8774,1,0.36,NaN,0.0,1,0,1,1,-0.22
IMP_9122,2021-09-06,BUY_79339,France,Chemicals,7020.0,197831658,5201,ISO14001,1,0.78,0,Unknown,0,16406,0,0.22,Email,0.55,0,0,1,0,-0.27
IMP_9123,2022-06-28,BUY_94350,USA,Textiles,1999.0,126665714,1677,ISO9001,1,0.15,1,0,1,3576,1,0.59,Email,0.0,1,1,1,1,-0.18
IMP_9124,2024-10-22,BUY_20942,USA,Textiles,5262.0,54550489,2856,ISO9001,1,0.83,1,0,0,3481,1,0.68,Email,0.0,1,1,0,1,0.77
IMP_9125,2024-11-28,BUY_27919,France,Medical Devices,6601.0,198649451,5727,ISO9001,1,0.65,0,0,0,6612,1,0.29,LinkedIn,0.86,0,1,1,0,0.71
IMP_9126,2021-05-02,BUY_46491,Canada,Textiles,4499.0,25267495,1732,ISO9001,0,0.49,0,1,0,17947,0,0.06,NaN,0.0,0,1,1,0,-0.3
