NEWS_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
NEWS_7201,2024-06-18,Asia,Trade Agreement,High,IT Software,-0.27,-0.19,1,0,0.39
NEWS_7202,2023-11-22,Global,Supply Chain Shock,High,Solar,-0.6,0.93,0,0,0.69
NEWS_7203,2023-03-31,North America,War Alert,Low,Solar,0.24,-0.86,0,0,-0.72
NEWS_7204,2022-09-16,Middle East,Stock Crash,High,Medical Devices,-0.09,0.08,0,0,-0.95
NEWS_7205,2023-07-25,Global,War Alert,Low,Textiles,0.91,-0.03,0,1,0.8
NEWS_7206,2023-10-01,Middle East,Stock Crash,Low,Engineering,-0.15,0.22,0,0,-0.48
NEWS_7207,2023-01-29,Asia,Natural Calamity,High,Solar,0.77,-0.59,1,0,-0.87
NEWS_7208,2022-08-10,North America,Supply Chain Shock,High,Machinery,0.22,0.94,1,1,-0.8
NEWS_7209,2021-09-04,Global,Tariff Update,High,Textiles,0.88,0.43,0,1,-0.29
NEWS_7210,2022-10-10,North America,Stock Crash,Low,Chemicals,-0.85,0.79,0,1,-0.8
NEWS_7211,2023-08-16,Europe,Natural Calamity,Medium,Textiles,0.62,0.63,1,1,0.4
NEWS_7212,2023-07-18,Europe,Natural Calamity,High,Machinery,-0.15,0.41,1,0,-0.51
NEWS_7213,2023-08-23,Europe,Trade Agreement,Medium,Solar,-0.21,-0.7,1,0,-0.07
NEWS_7214,2022-02-04,Middle East,Natural Calamity,Low,IT Software,0.94,-0.14,0,0,0.81
NEWS_7215,2023-05-07,North America,Tariff Update,Low,Pharmaceuticals,-0.26,-0.23,1,0,-0.07
NEWS_7216,2021-02-23,Asia,Tariff Update,Low,IT Software,-0.06,0.92,1,1,-0.68
NEWS_7217,2021-07-19,Asia,Natural Calamity,Medium,Machinery,-0.39,0.7,1,1,-0.59
NEWS_7218,2022-04-21,Middle East,War Alert,Medium,Chemicals,0.42,-0.32,1,1,0.71
NEWS_7219,2021-12-25,North America,Tariff Update,Low,Auto Parts,0.78,-0.93,1,1,0.61
NEWS_7220,2024-05-25,Asia,Tariff Update,High,Solar,-0.58,-0.06,1,0,-0.34
NEWS_7221,2023-01-09,Europe,Natural Calamity,Low,Solar,0.85,-0.05,1,1,0.04
NEWS_7222,2021-10-02,Global,Trade Agreement,Low,Auto Parts,-0.73,-0.78,1,1,0.54
NEWS_7223,2024-01-23,Asia,Stock Crash,Low,Chemicals,-0.69,-0.48,1,0,0.62
NEWS_7224,2022-07-31,Global,Stock Crash,High,IT Software,0.67,-0.93,1,1,0.71
NEWS_7225,2024-12-06,Europe,Trade Agreement,Medium,Electronics,0.21,0.41,1,0,-0.37
NEWS_7226,2022-12-11,Global,Trade Agreement,Medium,Engineering,-0.73,0.36,1,0,0.33
NEWS_7227,2024-03-27,Asia,War Alert,Medium,Machinery,0.68,0.1,1,1,0.23
NEWS_7228,2024-12-16,Asia,Tariff Update,Low,Textiles,-0.95,0.67,0,1,-0.15
NEWS_7229,2023-09-22,Global,Stock Crash,Low,Medical Devices,0.22,-0.96,1,0,-0.45
NEWS_7230,2022-01-21,Europe,Trade Agreement,High,IT Software,-0.65,0.82,1,0,0.09
NEWS_7231,2022-05-15,North America,War Alert,High,Engineering,0.5,0.92,0,0,-0.17
NEWS_7232,2022-09-18,Middle East,War Alert,Medium,Pharmaceuticals,-0.99,-0.8,0,1,-0.54
NEWS_7233,2022-11-20,Middle East,Stock Crash,High,Machinery,0.67,-0.53,1,0,-1.0
NEWS_7234,2024-11-06,Europe,Natural Calamity,Low,Engineering,0.08,0.72,0,0,0.24
NEWS_7235,2022-07-11,Asia,Natural Calamity,High,Auto Parts,0.25,-0.81,1,1,-0.38
NEWS_7236,2022-08-13,Middle East,War Alert,Medium,Electronics,-0.41,0.74,0,0,0.05
NEWS_7237,2024-10-13,Europe,War Alert,Medium,Electronics,-0.21,0.35,0,0,-0.48
NEWS_7238,2024-04-01,Middle East,War Alert,Medium,Machinery,0.13,-0.21,0,1,-0.99
NEWS_7239,2024-08-19,Europe,War Alert,High,Machinery,0.38,-0.41,0,1,-0.39
NEWS_7240,2023-01-17,Europe,Trade Agreement,High,Solar,0.13,0.58,0,0,-0.13
NEWS_7241,2024-09-14,North America,Trade Agreement,Low,Auto Parts,-0.8,0.97,1,1,0.96
NEWS_7242,2024-10-24,Middle East,Tariff Update,Medium,Machinery,0.1,-0.11,0,1,-0.11
NEWS_7243,2022-11-19,Middle East,Supply Chain Shock,Low,Engineering,0.06,-0.12,1,1,-0.54
NEWS_7244,2024-03-07,Europe,Stock Crash,Medium,Medical Devices,0.08,-0.22,1,0,0.1
NEWS_7245,2024-01-10,Asia,Supply Chain Shock,High,Chemicals,0.55,-0.42,1,0,-0.92
NEWS_7246,2023-08-12,Asia,Stock Crash,Medium,IT Software,0.8,0.05,1,1,-0.48
NEWS_7247,2023-12-10,Global,Supply Chain Shock,Medium,Engineering,-0.41,-0.45,0,0,-0.7
NEWS_7248,2022-07-20,North America,Stock Crash,Low,IT Software,0.96,-0.42,1,1,0.06
NEWS_7249,2024-10-10,Asia,Natural Calamity,High,Chemicals,-0.95,-0.66,1,1,0.45
NEWS_7250,2023-07-20,Middle East,Stock Crash,Low,Pharmaceuticals,0.76,0.26,0,1,0.95
NEWS_7251,2024-04-18,Asia,War Alert,Low,Textiles,0.9,-0.22,1,1,0.97
NEWS_7252,2024-01-10,Asia,Supply Chain Shock,Medium,Medical Devices,0.38,0.92,1,1,0.29
NEWS_7253,2023-06-02,Asia,Natural Calamity,Medium,Medical Devices,-0.41,0.32,1,1,-0.03
NEWS_7254,2024-07-14,Europe,Trade Agreement,Medium,Textiles,0.01,-0.88,0,1,-0.47
NEWS_7255,2023-07-01,North America,Trade Agreement,Low,Engineering,0.2,0.88,1,1,0.1
NEWS_7256,2021-10-19,Middle East,Natural Calamity,Medium,Textiles,0.73,-0.5,1,1,-0.15
NEWS_7257,2025-02-07,North America,Trade Agreement,Low,Auto Parts,0.85,-0.46,0,0,0.06
NEWS_7258,2021-11-24,Middle East,Supply Chain Shock,Medium,Electronics,-0.51,-0.44,0,1,0.81
NEWS_7259,2022-01-05,Asia,Tariff Update,Medium,IT Software,0.31,0.57,0,0,0.15
NEWS_7260,2024-10-20,North America,Stock Crash,High,Auto Parts,-0.48,-0.06,1,1,-0.61
NEWS_7261,2024-12-22,Middle East,Trade Agreement,High,Electronics,0.85,-0.06,0,0,-0.35
NEWS_7262,2024-03-23,Global,Tariff Update,Low,Machinery,-0.46,-0.97,1,0,0.63
NEWS_7263,2021-07-09,Global,Tariff Update,Medium,Chemicals,0.11,-0.85,0,1,0.06
NEWS_7264,2021-11-02,North America,Natural Calamity,Low,Pharmaceuticals,-0.98,-0.43,1,0,-0.87
NEWS_7265,2024-01-16,Europe,Natural Calamity,Low,Textiles,-0.46,0.95,0,1,-0.55
NEWS_7266,2023-02-09,Europe,Supply Chain Shock,High,Auto Parts,0.25,-0.31,1,0,0.01
NEWS_7267,2021-10-05,Global,Stock Crash,Medium,Engineering,0.45,-0.1,1,0,-0.59
NEWS_7268,2025-01-07,Europe,Trade Agreement,High,Auto Parts,0.79,0.61,0,1,0.24
NEWS_7269,2024-03-30,Middle East,Stock Crash,Medium,Pharmaceuticals,-0.77,-0.97,1,0,0.9
NEWS_7270,2021-12-04,Middle East,War Alert,Medium,IT Software,0.21,-0.8,1,1,-0.55
NEWS_7271,2023-03-29,Europe,Tariff Update,Medium,Pharmaceuticals,0.04,-0.08,0,0,-0.61
NEWS_7272,2025-02-07,North America,Supply Chain Shock,Low,Machinery,-0.31,0.86,1,1,-0.23
NEWS_7273,2022-12-18,Middle East,Stock Crash,High,Machinery,-0.72,-0.82,0,0,0.71
NEWS_7274,2021-02-22,Europe,Stock Crash,Low,Auto Parts,0.11,-0.05,0,0,0.84
NEWS_7275,2024-02-16,North America,Stock Crash,Medium,Solar,1.0,-0.32,1,0,-0.5
NEWS_7276,2021-09-06,Middle East,War Alert,High,Engineering,-0.43,-0.74,1,1,-0.56
NEWS_7277,2023-01-21,Europe,Natural Calamity,Low,Chemicals,0.07,-0.73,0,1,-0.43
NEWS_7278,2024-10-11,Asia,Natural Calamity,Low,Solar,-0.04,0.12,0,0,0.35
NEWS_7279,2023-10-26,Global,Stock Crash,High,Engineering,-0.94,0.24,1,0,-0.44
NEWS_7280,2021-02-12,Global,War Alert,High,Engineering,0.66,0.82,0,0,-0.68
NEWS_7281,2023-10-08,Middle East,Stock Crash,Medium,Engineering,-0.27,-0.75,0,1,-0.24
NEWS_7282,2022-08-10,Europe,Supply Chain Shock,Low,Pharmaceuticals,-0.16,0.86,1,1,-0.36
NEWS_7283,2021-08-21,North America,Supply Chain Shock,Low,Auto Parts,-0.47,0.2,0,1,-0.45
NEWS_7284,2024-08-13,North America,Trade Agreement,Low,Machinery,0.22,-0.93,0,0,-0.57
NEWS_7285,2022-07-05,Asia,Natural Calamity,Medium,Solar,0.86,-0.97,0,1,0.33
NEWS_7286,2024-05-18,North America,Natural Calamity,High,Auto Parts,0.13,0.89,0,0,-0.96
NEWS_7287,2022-01-06,Middle East,War Alert,Medium,Chemicals,-0.84,-0.36,1,1,0.78
NEWS_7288,2024-11-25,Middle East,Tariff Update,Low,Machinery,0.34,0.39,1,1,-0.3
NEWS_7289,2021-03-30,Global,Trade Agreement,High,Medical Devices,0.16,-0.81,1,1,0.86
NEWS_7290,2024-10-18,Middle East,Tariff Update,High,Pharmaceuticals,0.45,0.79,1,0,-0.87
NEWS_7291,2024-11-19,Middle East,Supply Chain Shock,Low,IT Software,-0.71,-0.72,1,1,-0.26
NEWS_7292,2021-12-21,Global,Tariff Update,Medium,Electronics,-1.0,0.57,0,1,0.34
NEWS_7293,2022-06-28,Asia,Supply Chain Shock,Medium,Solar,0.11,0.49,1,0,-0.07
NEWS_7294,2022-06-06,Asia,Natural Calamity,Low,IT Software,0.06,-0.53,1,1,-0.3
NEWS_7295,2021-09-24,Global,War Alert,Medium,Chemicals,-0.25,0.02,1,0,-0.38
NEWS_7296,2023-02-05,Middle East,War Alert,Low,Chemicals,0.3,-0.6,1,1,-0.59
NEWS_7297,2022-12-30,Asia,War Alert,Medium,Chemicals,0.37,-0.07,0,0,-0.18
NEWS_7298,2023-07-01,Middle East,Natural Calamity,Medium,Solar,0.32,-0.17,0,0,-0.67
NEWS_7299,2024-11-08,Europe,Stock Crash,High,Solar,-0.08,-0.09,1,1,-0.13
NEWS_7300,2023-03-26,Asia,War Alert,Low,Textiles,-0.62,0.61,0,1,0.93
NEWS_7301,2024-09-09,Middle East,Tariff Update,High,Solar,-0.64,-0.09,1,1,0.33
NEWS_7302,2022-04-14,Europe,Tariff Update,Medium,Medical Devices,0.65,-0.04,1,1,0.37
NEWS_7303,2024-12-12,Europe,Natural Calamity,Low,Electronics,-0.43,0.89,1,1,0.18
NEWS_7304,2021-10-27,Global,Stock Crash,Medium,Pharmaceuticals,0.6,0.47,1,0,-0.24
NEWS_7305,2024-10-02,Europe,Tariff Update,Low,Engineering,-0.44,0.28,1,1,0.11
NEWS_7306,2024-04-04,North America,Trade Agreement,High,Chemicals,-0.97,0.17,1,0,0.17
NEWS_7307,2021-08-20,Europe,War Alert,Medium,Electronics,-0.03,-0.16,1,0,0.36
NEWS_7308,2024-04-20,North America,War Alert,Low,IT Software,0.34,0.48,1,1,-0.28
NEWS_7309,2022-08-23,Europe,Natural Calamity,Low,IT Software,-0.97,-0.49,1,1,-0.75
NEWS_7310,2024-02-14,Europe,Stock Crash,High,Auto Parts,-0.75,-0.66,1,0,0.32
NEWS_7311,2023-10-27,North America,Supply Chain Shock,Low,Chemicals,0.92,0.49,1,1,0.86
NEWS_7312,2022-07-09,Global,Trade Agreement,Medium,Medical Devices,0.76,-0.44,0,0,-0.36
NEWS_7313,2024-04-10,Global,Trade Agreement,High,Chemicals,0.07,-0.29,0,1,0.25
NEWS_7314,2021-11-13,Middle East,Stock Crash,High,Pharmaceuticals,0.48,-0.85,0,1,0.57
NEWS_7315,2022-08-14,Asia,Stock Crash,Medium,Medical Devices,0.76,-0.52,1,1,-0.31
NEWS_7316,2022-03-21,Asia,War Alert,High,Engineering,0.71,-0.97,0,1,-0.11
NEWS_7317,2023-07-01,North America,Stock Crash,High,Medical Devices,-0.46,-0.66,1,0,-0.55
NEWS_7318,2021-07-28,Middle East,War Alert,Medium,Medical Devices,0.51,0.62,0,1,0.83
NEWS_7319,2022-04-13,North America,War Alert,High,Solar,0.94,0.24,0,0,0.08
NEWS_7320,2021-06-29,Global,Tariff Update,Medium,Engineering,0.27,-0.84,0,1,0.42
NEWS_7321,2024-10-13,Global,Tariff Update,Low,Chemicals,0.76,0.26,1,1,0.54
NEWS_7322,2024-03-16,Middle East,Natural Calamity,Low,Solar,0.22,0.19,1,1,0.84
NEWS_7323,2024-10-10,Europe,Trade Agreement,Medium,IT Software,0.09,-0.75,0,0,-0.91
NEWS_7324,2021-09-11,Europe,Trade Agreement,Medium,Machinery,0.14,0.28,0,0,-0.35
NEWS_7325,2023-04-12,North America,Trade Agreement,Low,Machinery,0.26,-0.13,0,0,0.69
NEWS_7326,2023-06-04,Asia,Supply Chain Shock,High,Engineering,0.21,-0.71,1,0,0.71
NEWS_7327,2021-12-12,Asia,Stock Crash,High,Chemicals,0.15,0.55,1,1,-0.59
NEWS_7328,2023-08-25,North America,Stock Crash,Low,Electronics,0.16,-0.85,1,1,-0.71
NEWS_7329,2022-06-04,Global,Trade Agreement,High,Engineering,0.36,0.23,1,1,0.36
NEWS_7330,2023-05-30,North America,Supply Chain Shock,Low,IT Software,0.09,-0.45,0,0,0.92
NEWS_7331,2023-04-19,North America,Stock Crash,High,Engineering,-0.85,0.38,0,0,0.26
NEWS_7332,2024-11-25,Europe,Tariff Update,Low,Medical Devices,-0.55,0.06,1,1,-0.32
NEWS_7333,2024-06-29,North America,Natural Calamity,High,Engineering,-0.39,0.99,0,0,0.63
NEWS_7334,2024-12-29,North America,War Alert,Low,Chemicals,-0.22,-0.16,0,0,0.85
NEWS_7335,2025-02-09,North America,Supply Chain Shock,Low,IT Software,0.35,-0.21,1,1,-0.74
NEWS_7336,2023-12-24,Asia,War Alert,High,IT Software,0.03,-0.45,0,1,0.98
NEWS_7337,2024-03-17,Asia,Natural Calamity,Low,Electronics,-0.8,0.04,1,1,-0.23
NEWS_7338,2022-01-03,Europe,Tariff Update,High,Machinery,0.01,-0.47,0,0,-0.57
NEWS_7339,2023-05-30,Global,Natural Calamity,Medium,Textiles,-0.59,-0.02,1,0,-0.64
NEWS_7340,2021-03-13,North America,Natural Calamity,Medium,Machinery,0.52,0.17,1,1,0.24
NEWS_7341,2021-09-15,Europe,Natural Calamity,High,Electronics,-0.75,0.86,0,1,0.31
NEWS_7342,2023-04-01,Middle East,Tariff Update,Medium,Engineering,0.84,-0.37,1,0,-0.73
NEWS_7343,2021-09-23,Global,Trade Agreement,High,Pharmaceuticals,0.64,-0.97,0,1,-0.25
NEWS_7344,2023-07-03,Asia,War Alert,Medium,Chemicals,0.64,-0.65,0,1,-0.69
NEWS_7345,2024-03-06,Europe,Supply Chain Shock,Low,Chemicals,0.74,0.94,0,0,0.92
NEWS_7346,2023-05-22,North America,Supply Chain Shock,High,Auto Parts,-0.1,-0.15,1,1,-0.67
NEWS_7347,2021-10-23,Middle East,Natural Calamity,Low,Medical Devices,0.77,-0.8,0,0,0.99
NEWS_7348,2024-07-28,Middle East,Supply Chain Shock,Low,Auto Parts,-0.11,0.54,0,1,0.27
NEWS_7349,2022-05-26,Middle East,Stock Crash,High,Machinery,0.19,0.35,1,0,0.99
NEWS_7350,2021-01-17,Middle East,Tariff Update,Medium,Solar,0.08,0.75,0,0,-0.8
NEWS_7351,2022-07-30,Asia,Supply Chain Shock,Medium,Solar,-0.44,-0.13,0,0,-0.29
NEWS_7352,2023-05-28,Asia,Trade Agreement,Low,Machinery,-0.89,0.67,1,1,0.94
NEWS_7353,2023-10-21,Europe,Stock Crash,High,Electronics,-0.82,-0.43,1,0,0.93
NEWS_7354,2023-02-12,Asia,Supply Chain Shock,Low,Engineering,0.97,-0.86,1,1,0.61
NEWS_7355,2023-12-25,Europe,Natural Calamity,High,Electronics,0.65,-0.18,0,0,-0.39
NEWS_7356,2021-05-11,Asia,Supply Chain Shock,Medium,Chemicals,-0.83,-0.48,0,1,0.84
NEWS_7357,2021-04-25,Global,Trade Agreement,High,Solar,-0.01,0.12,1,0,1.0
NEWS_7358,2024-06-04,Global,Natural Calamity,Medium,Textiles,0.88,-0.48,1,0,-0.1
NEWS_7359,2023-03-06,Global,War Alert,High,Textiles,0.4,0.37,1,1,-0.89
NEWS_7360,2022-01-04,Global,Trade Agreement,Low,Auto Parts,0.06,-0.62,1,1,-0.87
NEWS_7361,2021-01-11,North America,War Alert,Medium,Machinery,-0.7,-0.33,0,1,0.22
NEWS_7362,2022-12-11,Europe,War Alert,High,Solar,0.7,0.72,0,0,0.77
NEWS_7363,2022-03-09,Asia,Stock Crash,Low,Medical Devices,-0.44,-0.65,1,1,-0.35
NEWS_7364,2023-07-28,Middle East,War Alert,High,Engineering,-0.6,0.81,0,0,-0.35
NEWS_7365,2022-09-03,Asia,Trade Agreement,Low,Electronics,0.66,-0.89,1,0,0.17
NEWS_7366,2024-04-26,Middle East,Trade Agreement,Low,Machinery,0.46,-0.45,0,0,-0.47
NEWS_7367,2022-02-23,North America,Trade Agreement,Low,Engineering,-0.45,0.83,1,1,-0.78
NEWS_7368,2021-12-30,Europe,Stock Crash,Medium,Machinery,0.98,-0.77,1,1,0.05
NEWS_7369,2024-05-28,Middle East,Stock Crash,Low,Electronics,-0.33,-0.88,1,0,0.66
NEWS_7370,2022-11-11,Europe,Stock Crash,Low,Chemicals,-0.19,-0.62,1,1,0.07
NEWS_7371,2021-11-01,Global,Trade Agreement,Medium,Textiles,-0.05,0.7,0,1,0.87
NEWS_7372,2021-12-10,Middle East,Natural Calamity,Low,Electronics,0.23,-0.97,1,1,0.04
NEWS_7373,2022-10-15,Global,Supply Chain Shock,Medium,Engineering,0.49,-0.4,0,0,-0.37
NEWS_7374,2021-05-02,Asia,Natural Calamity,High,IT Software,-0.14,0.75,0,0,-0.25
NEWS_7375,2024-09-03,North America,Tariff Update,Low,Textiles,0.26,0.56,1,0,0.68
NEWS_7376,2024-12-04,North America,Stock Crash,High,Textiles,-0.59,-0.13,1,1,-0.54
NEWS_7377,2024-07-30,North America,Trade Agreement,High,Electronics,-0.56,-0.35,0,0,0.91
NEWS_7378,2024-01-04,Asia,Tariff Update,High,Engineering,-0.12,0.23,1,1,-0.26
NEWS_7379,2022-11-21,Global,Tariff Update,Low,Engineering,-0.54,-0.44,1,0,-0.19
NEWS_7380,2024-05-06,Europe,War Alert,Low,Textiles,-0.59,-0.73,0,0,0.6
NEWS_7381,2021-11-25,Middle East,Tariff Update,Medium,Auto Parts,-0.58,0.05,0,0,-0.29
NEWS_7382,2024-10-08,Asia,Supply Chain Shock,Low,Medical Devices,-0.93,0.44,1,0,-0.02
NEWS_7383,2022-06-26,Asia,Natural Calamity,Medium,Machinery,0.48,0.18,1,1,0.77
NEWS_7384,2024-05-06,Middle East,Tariff Update,High,Engineering,0.25,0.05,1,1,0.12
NEWS_7385,2021-07-11,Middle East,Natural Calamity,High,IT Software,-0.2,-0.39,1,1,-0.82
NEWS_7386,2024-09-04,Asia,Natural Calamity,High,Chemicals,-0.09,-0.11,0,0,0.84
NEWS_7387,2023-04-22,Middle East,Trade Agreement,High,Electronics,0.57,0.07,1,1,0.2
NEWS_7388,2023-08-04,Global,Trade Agreement,High,Engineering,-0.79,0.96,0,0,-0.56
NEWS_7389,2023-10-15,Middle East,Tariff Update,High,Electronics,-0.62,-0.47,1,1,0.55
NEWS_7390,2023-04-27,North America,Tariff Update,Low,Chemicals,0.86,-0.92,0,1,0.46
NEWS_7391,2022-12-22,Middle East,Supply Chain Shock,Low,Auto Parts,0.42,-0.33,0,1,0.39
NEWS_7392,2024-10-02,Middle East,Supply Chain Shock,Medium,Textiles,0.01,-0.17,0,1,0.18
NEWS_7393,2024-02-25,Europe,Trade Agreement,High,Medical Devices,0.67,-0.16,0,0,-0.61
NEWS_7394,2021-03-11,Asia,Stock Crash,Medium,Auto Parts,-0.85,-0.35,0,1,-0.67
NEWS_7395,2022-07-01,Europe,Supply Chain Shock,Medium,Medical Devices,0.64,-0.52,0,1,-0.14
NEWS_7396,2021-06-13,Global,Stock Crash,Medium,Medical Devices,-0.07,0.54,0,1,0.64
NEWS_7397,2021-02-10,Global,Natural Calamity,High,Textiles,-0.83,0.87,0,1,-0.29
NEWS_7398,2023-06-04,Europe,Tariff Update,Low,Machinery,-0.63,0.98,1,1,0.37
NEWS_7399,2024-06-13,Asia,Natural Calamity,High,Engineering,-0.31,0.52,0,0,-0.41
NEWS_7400,2023-07-07,Middle East,Natural Calamity,Medium,Textiles,0.76,0.54,1,0,-0.92
NEWS_7401,2022-07-23,North America,Natural Calamity,Low,IT Software,-0.57,-0.65,1,1,0.28
NEWS_7402,2024-09-10,Asia,War Alert,Low,IT Software,0.0,0.33,0,1,-0.98
NEWS_7403,2022-08-22,Asia,Tariff Update,Low,Auto Parts,-0.72,0.44,0,0,-0.72
NEWS_7404,2022-11-24,North America,War Alert,Medium,Textiles,-0.88,0.84,0,1,-0.24
NEWS_7405,2024-05-24,Asia,Tariff Update,Medium,Auto Parts,0.89,-0.12,0,1,-0.78
NEWS_7406,2023-02-14,Middle East,Trade Agreement,High,Machinery,-0.91,-0.02,0,1,-0.17
NEWS_7407,2022-01-30,North America,Stock Crash,Medium,IT Software,-0.17,0.68,0,0,0.28
NEWS_7408,2024-03-31,North America,Stock Crash,Medium,Medical Devices,-0.76,0.28,0,1,-0.27
NEWS_7409,2024-09-11,Middle East,Tariff Update,High,Chemicals,-0.2,0.79,1,0,-0.46
NEWS_7410,2025-02-05,Global,Trade Agreement,Medium,Machinery,-0.81,0.07,0,0,-0.61
NEWS_7411,2024-12-26,Europe,Tariff Update,Low,Machinery,0.32,-0.56,0,0,-0.38
NEWS_7412,2021-04-06,Middle East,Natural Calamity,Medium,Chemicals,0.65,0.45,1,0,0.51
NEWS_7413,2021-09-20,Middle East,Natural Calamity,Low,Auto Parts,0.69,0.68,0,1,-0.97
NEWS_7414,2021-04-23,Middle East,Trade Agreement,High,Textiles,0.29,0.96,0,1,0.89
NEWS_7415,2021-01-21,Europe,Stock Crash,Medium,Medical Devices,0.07,-0.95,0,1,0.4
NEWS_7416,2021-11-22,Asia,Stock Crash,Medium,Textiles,-0.34,-0.19,0,1,0.63
NEWS_7417,2021-03-05,Global,War Alert,Medium,Machinery,-0.81,0.31,0,0,0.91
NEWS_7418,2023-02-01,Europe,Tariff Update,Medium,Textiles,0.98,-0.28,0,0,0.02
NEWS_7419,2024-04-01,Global,Trade Agreement,High,Textiles,0.14,0.87,0,0,0.74
NEWS_7420,2023-10-09,Middle East,Supply Chain Shock,Low,IT Software,-0.07,0.78,0,0,-0.61
NEWS_7421,2024-03-26,Asia,Natural Calamity,High,Textiles,-0.75,-0.4,0,0,-0.84
NEWS_7422,2022-09-22,Middle East,Supply Chain Shock,High,Medical Devices,-0.6,0.92,1,1,0.87
NEWS_7423,2021-11-21,Global,Supply Chain Shock,High,IT Software,-0.92,-0.52,0,0,-0.49
NEWS_7424,2024-01-28,Europe,Tariff Update,Low,Machinery,0.47,-0.81,1,1,-0.19
NEWS_7425,2022-08-05,North America,Stock Crash,High,Textiles,-0.17,-0.42,0,0,0.23
NEWS_7426,2022-09-24,Europe,Stock Crash,Low,Chemicals,0.87,0.57,0,0,-0.79
NEWS_7427,2022-09-15,Asia,Trade Agreement,Low,Engineering,0.24,0.47,1,1,-0.46
NEWS_7428,2024-06-19,Middle East,Stock Crash,Medium,Solar,0.44,0.21,1,1,-0.24
NEWS_7429,2024-07-13,Europe,Supply Chain Shock,Medium,Auto Parts,0.32,-0.67,1,0,0.27
NEWS_7430,2023-12-25,Europe,Tariff Update,High,Medical Devices,0.74,-0.81,0,1,-0.37
NEWS_7431,2021-08-31,Asia,Trade Agreement,Medium,Textiles,0.68,0.54,1,1,0.48
NEWS_7432,2022-06-11,Europe,Trade Agreement,Low,IT Software,-0.13,-0.63,1,1,-0.01
NEWS_7433,2024-09-29,Europe,Tariff Update,High,Medical Devices,0.56,0.41,1,1,-0.81
NEWS_7434,2021-06-08,North America,Tariff Update,Low,Engineering,-0.27,0.43,1,0,0.51
NEWS_7435,2022-10-02,Europe,Trade Agreement,High,IT Software,0.64,-0.02,0,0,-0.49
NEWS_7436,2022-01-19,Europe,Tariff Update,Medium,Chemicals,0.8,-0.79,1,1,0.67
NEWS_7437,2021-07-28,Global,War Alert,Low,Pharmaceuticals,-0.7,0.98,0,1,0.02
NEWS_7438,2021-02-11,Asia,Stock Crash,Low,Chemicals,0.95,0.69,1,1,0.47
NEWS_7439,2023-04-21,Europe,Tariff Update,Low,Textiles,0.92,-0.88,1,0,0.34
NEWS_7440,2021-01-22,North America,Supply Chain Shock,Low,IT Software,-0.52,-0.15,0,1,0.11
NEWS_7441,2022-08-25,Europe,Supply Chain Shock,Medium,Textiles,-0.47,-0.79,1,1,-0.31
NEWS_7442,2023-09-17,Europe,Tariff Update,High,Solar,0.26,0.46,1,0,0.26
NEWS_7443,2021-09-30,North America,Trade Agreement,Medium,Pharmaceuticals,-0.65,-1.0,0,1,-0.42
NEWS_7444,2024-09-26,North America,Stock Crash,Low,Chemicals,0.55,-0.51,1,0,0.67
NEWS_7445,2023-05-01,Global,Natural Calamity,Medium,Machinery,0.58,0.94,1,0,0.26
NEWS_7446,2022-01-30,North America,Supply Chain Shock,Low,Machinery,-0.39,0.39,1,0,0.06
NEWS_7447,2024-02-24,Middle East,Trade Agreement,High,Solar,0.07,-0.21,1,1,-0.9
NEWS_7448,2023-09-07,Europe,Trade Agreement,Medium,Chemicals,-0.67,-0.25,1,1,0.95
NEWS_7449,2024-06-01,Europe,Tariff Update,Low,IT Software,-0.16,0.18,1,1,-0.04
NEWS_7450,2024-02-23,Global,War Alert,Medium,Pharmaceuticals,0.93,0.98,1,0,-0.85
NEWS_7451,2022-01-12,Asia,War Alert,Medium,Auto Parts,0.29,-0.06,1,1,0.8
NEWS_7452,2024-02-28,Global,Natural Calamity,Low,Pharmaceuticals,0.72,-0.15,0,1,-0.86
NEWS_7453,2021-10-16,Europe,Trade Agreement,Low,IT Software,0.77,0.62,1,1,-0.47
NEWS_7454,2023-08-24,Europe,Natural Calamity,Medium,Engineering,0.09,-0.44,1,1,-0.11
NEWS_7455,2024-04-10,Asia,Natural Calamity,High,Textiles,-0.95,-0.3,0,1,0.64
NEWS_7456,2023-01-05,Europe,Trade Agreement,Low,Electronics,0.77,0.76,0,1,0.73
NEWS_7457,2021-03-19,Asia,War Alert,High,Engineering,0.72,0.15,1,0,0.2
NEWS_7458,2022-02-26,Europe,War Alert,Low,IT Software,0.83,-0.43,1,1,-0.3
NEWS_7459,2023-11-20,North America,Natural Calamity,High,Medical Devices,-0.82,-0.01,1,0,-0.44
NEWS_7460,2022-12-27,North America,Tariff Update,High,Chemicals,-0.29,-0.1,0,1,-0.25
NEWS_7461,2023-09-04,North America,War Alert,Low,Engineering,-0.53,-0.35,1,1,0.46
NEWS_7462,2022-05-23,Europe,War Alert,Low,Textiles,0.95,-0.28,1,0,-0.66
NEWS_7463,2022-09-26,Europe,Trade Agreement,High,IT Software,0.55,-0.87,1,0,-0.38
NEWS_7464,2023-02-02,Global,Tariff Update,Low,Textiles,-0.25,0.63,0,1,0.36
NEWS_7465,2021-06-23,North America,Trade Agreement,Medium,Chemicals,-0.71,-0.24,0,0,0.09
